TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2016-05-02 02:21:13.211,-1.370000e+00,6.900000e-01,-1.800000e-01,-9.506000e+01,-5.277000e+01,2.539900e+02
2016-05-02 02:21:13.356,-1.310000e+00,6.100000e-01,-6.000000e-02,-4.173000e+01,-2.630000e+01,2.539900e+02
2016-05-02 02:21:13.455,-3.400000e-01,7.800000e-01,-1.800000e-01,-7.284000e+01,-3.864000e+01,1.572100e+02
2016-05-02 02:21:13.600,-2.000000e-02,7.400000e-01,1.000000e-02,-4.064000e+01,5.400000e+00,6.862000e+01
2016-05-02 02:21:13.701,2.800000e-01,4.100000e-01,1.600000e-01,-2.020000e+01,6.990000e+00,2.132000e+01
2016-05-02 02:21:13.843,2.000000e-01,4.600000e-01,2.000000e-01,7.460000e+00,-6.960000e+00,-2.235000e+01
2016-05-02 02:21:13.941,-1.000000e-01,7.100000e-01,9.000000e-02,-8.840000e+00,-3.570000e+00,-1.347000e+02
2016-05-02 02:21:14.038,-5.500000e-01,6.900000e-01,8.000000e-02,3.502000e+01,3.066000e+01,-2.200600e+02
2016-05-02 02:21:14.186,-1.190000e+00,8.900000e-01,-3.000000e-02,9.243000e+01,7.872000e+01,-2.394500e+02
2016-05-02 02:21:14.285,-9.700000e-01,4.000000e-01,-1.500000e-01,6.866000e+01,4.335000e+01,-1.831500e+02
2016-05-02 02:21:14.431,-1.390000e+00,3.800000e-01,-2.100000e-01,7.871000e+01,6.073000e+01,-1.117600e+02
2016-05-02 02:21:14.528,-1.110000e+00,1.600000e-01,-2.400000e-01,4.319000e+01,3.294000e+01,-1.190900e+02
2016-05-02 02:21:14.674,-8.500000e-01,1.000000e-01,-2.800000e-01,1.759000e+01,2.240000e+01,-7.260000e+01
2016-05-02 02:21:14.773,-9.500000e-01,-1.900000e-01,-3.000000e-01,1.073000e+01,5.360000e+00,1.003000e+01
2016-05-02 02:21:14.920,-7.900000e-01,-2.700000e-01,-3.200000e-01,-1.063000e+01,7.800000e-01,4.470000e+01
2016-05-02 02:21:15.014,-9.200000e-01,-2.400000e-01,-3.300000e-01,5.000000e-02,2.230000e+00,3.470000e+01
2016-05-02 02:21:15.159,-9.400000e-01,-3.400000e-01,-3.300000e-01,1.010000e+00,-7.380000e+00,1.428000e+01
2016-05-02 02:21:15.258,-9.600000e-01,-2.200000e-01,-3.900000e-01,1.180000e+00,-5.910000e+00,-1.049000e+01
2016-05-02 02:21:15.403,-8.200000e-01,-1.700000e-01,-2.500000e-01,4.100000e-01,-4.910000e+00,-7.090000e+00
2016-05-02 02:21:15.500,-9.400000e-01,-2.800000e-01,-2.400000e-01,8.800000e-01,6.600000e-01,-2.480000e+00
2016-05-02 02:21:15.598,-8.900000e-01,-1.200000e-01,-3.800000e-01,4.170000e+00,6.100000e-01,8.020000e+00
2016-05-02 02:21:15.744,-8.800000e-01,-1.800000e-01,-3.400000e-01,-2.800000e-01,-4.910000e+00,-5.500000e-01
2016-05-02 02:21:15.842,-8.000000e-01,-2.600000e-01,-3.300000e-01,-2.850000e+00,5.400000e-01,-1.950000e+00
2016-05-02 02:21:15.989,-8.200000e-01,-1.700000e-01,-3.200000e-01,4.810000e+00,-1.850000e+00,-2.870000e+00
2016-05-02 02:21:16.087,-8.700000e-01,-2.000000e-01,-2.900000e-01,3.980000e+00,2.070000e+00,-2.280000e+00
2016-05-02 02:21:16.232,-8.700000e-01,-1.100000e-01,-3.300000e-01,4.370000e+00,-4.450000e+00,-1.160000e+00
2016-05-02 02:21:16.330,-8.600000e-01,-1.200000e-01,-2.300000e-01,3.020000e+00,-2.460000e+00,1.200000e-01
2016-05-02 02:21:16.477,-8.000000e-01,-1.700000e-01,-2.800000e-01,3.350000e+00,-2.010000e+00,-1.730000e+00
2016-05-02 02:21:16.574,-8.500000e-01,-1.900000e-01,-2.500000e-01,2.390000e+00,-3.030000e+00,-1.660000e+00
2016-05-02 02:21:16.719,-9.500000e-01,-2.500000e-01,-2.700000e-01,4.340000e+00,-2.210000e+00,-1.060000e+00
2016-05-02 02:21:16.868,-8.700000e-01,-1.600000e-01,-2.500000e-01,1.900000e+00,-1.950000e+00,-4.130000e+00
2016-05-02 02:21:16.965,-8.500000e-01,-2.700000e-01,-2.400000e-01,3.410000e+00,-9.500000e-01,-1.690000e+00
2016-05-02 02:21:17.063,-8.600000e-01,-1.800000e-01,-2.600000e-01,2.380000e+00,-2.470000e+00,-2.090000e+00
2016-05-02 02:21:17.183,-9.000000e-01,-3.200000e-01,-2.600000e-01,2.130000e+00,8.400000e-01,-3.750000e+00
2016-05-02 02:21:17.305,-8.700000e-01,-2.800000e-01,-3.300000e-01,2.010000e+00,-2.990000e+00,7.300000e-01
2016-05-02 02:21:17.403,-9.500000e-01,-1.600000e-01,-3.200000e-01,2.670000e+00,2.600000e-01,-9.600000e-01
2016-05-02 02:21:17.548,-9.700000e-01,-1.600000e-01,-2.700000e-01,2.750000e+00,-2.060000e+00,2.500000e-01
2016-05-02 02:21:17.645,-7.800000e-01,-2.000000e-01,-3.200000e-01,6.200000e-01,7.700000e-01,-4.060000e+00
2016-05-02 02:21:17.791,-8.700000e-01,-2.000000e-01,-2.200000e-01,2.040000e+00,5.500000e-01,-7.700000e-01
2016-05-02 02:21:17.889,-8.900000e-01,-2.800000e-01,-3.000000e-01,2.980000e+00,-2.210000e+00,6.500000e-01
2016-05-02 02:21:18.035,-7.800000e-01,-2.700000e-01,-3.200000e-01,4.430000e+00,-1.310000e+00,-2.500000e+00
2016-05-02 02:21:18.133,-8.500000e-01,-1.900000e-01,-2.200000e-01,4.930000e+00,4.100000e-01,-1.230000e+00
2016-05-02 02:21:18.279,-9.000000e-01,-1.800000e-01,-2.400000e-01,4.670000e+00,5.700000e-01,-2.620000e+00
2016-05-02 02:21:18.378,-9.000000e-01,-2.700000e-01,-2.200000e-01,1.380000e+00,-4.050000e+00,-4.000000e-01
2016-05-02 02:21:18.528,-8.100000e-01,-2.100000e-01,-2.900000e-01,1.680000e+00,-6.300000e+00,-1.270000e+00
2016-05-02 02:21:18.629,-8.900000e-01,-1.000000e-01,-3.400000e-01,-3.000000e-02,-2.430000e+00,-3.280000e+00
2016-05-02 02:21:18.719,-8.900000e-01,-2.200000e-01,-3.400000e-01,4.400000e-01,-4.380000e+00,-1.340000e+00
2016-05-02 02:21:18.865,-8.800000e-01,-2.300000e-01,-3.000000e-01,2.110000e+00,3.400000e-01,-2.710000e+00
2016-05-02 02:21:18.961,-8.500000e-01,-2.200000e-01,-2.500000e-01,1.580000e+00,-2.500000e-01,8.800000e-01
2016-05-02 02:21:19.108,-8.900000e-01,-2.700000e-01,-2.800000e-01,6.000000e-01,2.550000e+00,-4.490000e+00
2016-05-02 02:21:19.206,-8.100000e-01,-2.000000e-01,-2.900000e-01,2.340000e+00,-3.530000e+00,1.430000e+00
2016-05-02 02:21:19.354,-8.500000e-01,-1.600000e-01,-2.800000e-01,-1.200000e+00,-1.800000e+00,-6.160000e+00
2016-05-02 02:21:19.450,-8.700000e-01,-2.500000e-01,-2.400000e-01,2.360000e+00,-1.460000e+00,-1.560000e+00
2016-05-02 02:21:19.596,-8.100000e-01,-1.600000e-01,-2.800000e-01,-2.280000e+00,-2.380000e+00,1.110000e+00
2016-05-02 02:21:19.695,-8.900000e-01,-2.800000e-01,-2.400000e-01,1.270000e+00,9.800000e-01,-4.800000e+00
2016-05-02 02:21:19.850,-9.600000e-01,-1.100000e-01,-3.300000e-01,2.940000e+00,-1.840000e+00,-1.700000e-01
2016-05-02 02:21:19.939,-8.100000e-01,-1.100000e-01,-3.300000e-01,3.260000e+00,-7.300000e-01,-1.420000e+00
2016-05-02 02:21:20.083,-8.400000e-01,-2.100000e-01,-2.700000e-01,3.030000e+00,-2.580000e+00,-5.400000e-01
2016-05-02 02:21:20.183,-8.500000e-01,-1.900000e-01,-2.300000e-01,1.550000e+00,1.300000e-01,-4.300000e-01
2016-05-02 02:21:20.280,-8.700000e-01,-1.800000e-01,-3.200000e-01,1.570000e+00,4.600000e-01,-4.280000e+00
2016-05-02 02:21:20.426,-9.200000e-01,-1.800000e-01,-2.400000e-01,2.460000e+00,-6.820000e+00,9.100000e-01
2016-05-02 02:21:20.523,-9.200000e-01,-1.200000e-01,-2.700000e-01,2.610000e+00,-2.080000e+00,6.300000e-01
2016-05-02 02:21:20.668,-9.500000e-01,-2.600000e-01,-3.200000e-01,4.810000e+00,-1.710000e+00,-6.150000e+00
2016-05-02 02:21:20.765,-8.500000e-01,-2.500000e-01,-3.300000e-01,2.080000e+00,-2.230000e+00,-1.920000e+00
2016-05-02 02:21:20.912,-9.100000e-01,-1.800000e-01,-2.900000e-01,2.980000e+00,-4.010000e+00,-1.090000e+00
2016-05-02 02:21:21.009,-9.600000e-01,-1.600000e-01,-2.300000e-01,4.050000e+00,5.700000e-01,-4.880000e+00
2016-05-02 02:21:21.157,-9.000000e-01,-2.200000e-01,-3.200000e-01,6.970000e+00,9.900000e-01,-2.310000e+00
2016-05-02 02:21:21.253,-8.700000e-01,-2.500000e-01,-2.500000e-01,1.780000e+00,5.200000e-01,-3.990000e+00
2016-05-02 02:21:21.406,-8.500000e-01,-2.700000e-01,-2.200000e-01,1.790000e+00,-2.640000e+00,-5.400000e-01
2016-05-02 02:21:21.498,-9.400000e-01,-1.900000e-01,-3.200000e-01,2.230000e+00,6.600000e-01,-1.150000e+00
2016-05-02 02:21:21.643,-9.100000e-01,-2.500000e-01,-2.400000e-01,-2.000000e-02,-2.520000e+00,7.800000e-01
2016-05-02 02:21:21.741,-9.700000e-01,-2.000000e-01,-2.300000e-01,1.580000e+00,9.500000e-01,3.400000e-01
2016-05-02 02:21:21.838,-9.500000e-01,-1.800000e-01,-2.400000e-01,2.580000e+00,-2.560000e+00,-4.090000e+00
2016-05-02 02:21:21.986,-9.400000e-01,-2.000000e-01,-2.800000e-01,-9.800000e-01,9.500000e-01,-4.710000e+00
2016-05-02 02:21:22.088,-9.600000e-01,-2.500000e-01,-2.400000e-01,4.190000e+00,-4.700000e-01,-1.410000e+00
2016-05-02 02:21:22.233,-8.800000e-01,-1.800000e-01,-2.400000e-01,3.300000e+00,4.220000e+00,-3.440000e+00
2016-05-02 02:21:22.331,-9.000000e-01,-2.000000e-01,-3.300000e-01,2.440000e+00,3.690000e+00,-9.330000e+00
2016-05-02 02:21:22.476,-9.300000e-01,1.900000e-01,-2.300000e-01,-2.365000e+01,4.120000e+00,-7.200000e+00
2016-05-02 02:21:22.574,-1.110000e+00,6.400000e-01,-1.700000e-01,-6.273000e+01,-4.413000e+01,1.780300e+02
2016-05-02 02:21:22.717,-1.340000e+00,5.200000e-01,-1.500000e-01,-4.235000e+01,-3.774000e+01,2.506000e+02
2016-05-02 02:21:22.814,-1.120000e+00,9.600000e-01,-2.600000e-01,-1.937000e+01,-8.020000e+00,1.893800e+02
2016-05-02 02:21:22.959,-5.900000e-01,1.020000e+00,-4.600000e-01,-6.138000e+01,-2.160000e+00,8.327000e+01
2016-05-02 02:21:23.058,-4.600000e-01,8.200000e-01,-4.000000e-02,-7.159000e+01,1.177000e+01,6.354000e+01
2016-05-02 02:21:23.207,6.000000e-02,1.100000e-01,3.000000e-02,-1.388000e+01,3.120000e+00,2.274000e+01
2016-05-02 02:21:23.302,-1.900000e-01,1.300000e-01,-1.500000e-01,4.545000e+01,-2.791000e+01,-1.255800e+02
2016-05-02 02:21:23.399,-5.000000e-01,6.100000e-01,-1.900000e-01,3.789000e+01,4.620000e+00,-2.474800e+02
2016-05-02 02:21:23.546,-1.090000e+00,4.100000e-01,-1.700000e-01,5.693000e+01,5.134000e+01,-2.124300e+02
2016-05-02 02:21:23.643,-1.140000e+00,-9.000000e-02,-2.000000e-01,6.298000e+01,7.382000e+01,-181
2016-05-02 02:21:23.792,-1.630000e+00,1.300000e-01,-2.600000e-01,4.588000e+01,9.423000e+01,-213
2016-05-02 02:21:23.890,-6.800000e-01,-4.000000e-02,-3.200000e-01,3.317000e+01,2.040000e+01,-5.595000e+01
2016-05-02 02:21:24.034,-8.900000e-01,-1.700000e-01,-3.100000e-01,7.880000e+00,1.881000e+01,2.020000e+00
2016-05-02 02:21:24.131,-8.400000e-01,-2.400000e-01,-1.700000e-01,-3.500000e+00,-1.613000e+01,6.668000e+01
2016-05-02 02:21:24.277,-9.400000e-01,-4.800000e-01,-3.300000e-01,5.350000e+00,-4.130000e+00,3.073000e+01
2016-05-02 02:21:24.375,-8.000000e-01,-4.000000e-01,-2.200000e-01,7.410000e+00,-4.780000e+00,1.216000e+01
2016-05-02 02:21:24.522,-9.000000e-01,-3.600000e-01,-2.700000e-01,9.100000e+00,1.200000e-01,-5.830000e+00
2016-05-02 02:21:24.619,-8.800000e-01,-3.600000e-01,-3.100000e-01,5.100000e+00,4.600000e-01,-1.577000e+01
2016-05-02 02:21:24.763,-6.900000e-01,-2.200000e-01,-2.800000e-01,6.410000e+00,-3.000000e-01,-5.090000e+00
2016-05-02 02:21:24.862,-7.900000e-01,-2.800000e-01,-2.300000e-01,1.160000e+00,8.200000e-01,5.390000e+00
2016-05-02 02:21:24.962,-9.600000e-01,-4.400000e-01,-2.700000e-01,1.300000e+00,-2.480000e+00,3.370000e+00
2016-05-02 02:21:25.108,-8.500000e-01,-2.900000e-01,-3.200000e-01,-1.800000e-01,2.500000e-01,8.700000e+00
2016-05-02 02:21:25.205,-8.500000e-01,-4.600000e-01,-2.300000e-01,6.500000e-01,-1.070000e+00,8.300000e+00
2016-05-02 02:21:25.354,-8.900000e-01,-2.200000e-01,-2.700000e-01,4.260000e+00,-1.450000e+00,-6.120000e+00
2016-05-02 02:21:25.448,-8.900000e-01,-2.900000e-01,-3.200000e-01,1.200000e-01,-1.200000e+00,2.300000e+00
2016-05-02 02:21:25.593,-9.000000e-01,-3.200000e-01,-2.600000e-01,2.110000e+00,-4.000000e-01,5.000000e-02
2016-05-02 02:21:25.691,-8.900000e-01,-2.800000e-01,-3.200000e-01,2.160000e+00,-4.860000e+00,-6.470000e+00
2016-05-02 02:21:25.838,-7.200000e-01,-3.400000e-01,-3.200000e-01,2.370000e+00,2.020000e+00,2.750000e+00
2016-05-02 02:21:25.933,-9.000000e-01,-3.300000e-01,-2.300000e-01,2.540000e+00,2.390000e+00,3.270000e+00
2016-05-02 02:21:26.084,-8.000000e-01,-3.100000e-01,-3.300000e-01,2.120000e+00,-4.590000e+00,-2.430000e+00
2016-05-02 02:21:26.179,-8.900000e-01,-3.300000e-01,-2.400000e-01,1.780000e+00,-2.000000e-01,-2.940000e+00
2016-05-02 02:21:26.323,-8.600000e-01,-2.400000e-01,-2.200000e-01,4.110000e+00,2.920000e+00,-4.650000e+00
2016-05-02 02:21:26.422,-8.500000e-01,-2.400000e-01,-3.200000e-01,4.390000e+00,2.840000e+00,-6.400000e-01
2016-05-02 02:21:26.524,-8.300000e-01,-3.000000e-01,-3.300000e-01,4.500000e-01,-4.380000e+00,2.440000e+00
2016-05-02 02:21:26.666,-9.500000e-01,-2.800000e-01,-3.100000e-01,3.830000e+00,-2.700000e-01,-6.600000e-01
2016-05-02 02:21:26.767,-8.500000e-01,-2.300000e-01,-3.400000e-01,3.920000e+00,-2.620000e+00,2.160000e+00
2016-05-02 02:21:26.910,-8.900000e-01,-1.800000e-01,-2.400000e-01,4.590000e+00,-2.080000e+00,-2.450000e+00
2016-05-02 02:21:27.009,-8.500000e-01,-2.400000e-01,-2.500000e-01,1.220000e+00,-2.850000e+00,-6.200000e-01
2016-05-02 02:21:27.156,-9.700000e-01,-1.800000e-01,-2.500000e-01,2.030000e+00,-1.520000e+00,4.800000e-01
2016-05-02 02:21:27.263,-8.500000e-01,-1.800000e-01,-2.600000e-01,-7.200000e-01,-4.690000e+00,-2.450000e+00
2016-05-02 02:21:27.399,-9.000000e-01,-2.400000e-01,-2.500000e-01,2.170000e+00,-2.230000e+00,-4.400000e-01
2016-05-02 02:21:27.495,-9.700000e-01,-3.200000e-01,-2.300000e-01,1.890000e+00,6.700000e-01,-4.560000e+00
2016-05-02 02:21:27.646,-8.500000e-01,-3.300000e-01,-2.400000e-01,2.050000e+00,0,-5.300000e-01
2016-05-02 02:21:27.739,-9.100000e-01,-2.400000e-01,-2.300000e-01,2.510000e+00,-2.220000e+00,-4.110000e+00
2016-05-02 02:21:27.884,-8.900000e-01,-2.400000e-01,-2.500000e-01,-6.600000e-01,-1.800000e+00,-2.550000e+00
2016-05-02 02:21:27.982,-8.100000e-01,-2.700000e-01,-2.500000e-01,8.400000e-01,6.300000e-01,5.100000e-01
2016-05-02 02:21:28.081,-8.600000e-01,-2.700000e-01,-1.800000e-01,2.980000e+00,-1.980000e+00,3.400000e-01
2016-05-02 02:21:28.227,-8.500000e-01,-2.400000e-01,-2.700000e-01,-7.300000e-01,-3.450000e+00,5.900000e-01
2016-05-02 02:21:28.324,-7.900000e-01,-2.300000e-01,-2.800000e-01,-1.410000e+00,6.400000e-01,3.800000e+00
2016-05-02 02:21:28.470,-8.700000e-01,-1.700000e-01,-2.200000e-01,-3.900000e-01,-6.780000e+00,1.900000e-01
2016-05-02 02:21:28.568,-8.100000e-01,-2.500000e-01,-2.600000e-01,-1.200000e-01,2.000000e-01,-1.560000e+00
2016-05-02 02:21:28.714,-8.500000e-01,-2.400000e-01,-2.400000e-01,2.840000e+00,-2.840000e+00,3.450000e+00
2016-05-02 02:21:28.809,-8.300000e-01,-3.200000e-01,-2.700000e-01,1.040000e+00,-2.910000e+00,-4.290000e+00
2016-05-02 02:21:28.957,-9.000000e-01,-2.300000e-01,-2.600000e-01,1.300000e+00,-1.450000e+00,-4.290000e+00
2016-05-02 02:21:29.055,-8.600000e-01,-3.300000e-01,-2.500000e-01,2.030000e+00,4.500000e-01,-2.100000e-01
2016-05-02 02:21:29.199,-9.200000e-01,-1.700000e-01,-3.400000e-01,1.062000e+01,9.740000e+00,-1.160000e+00
2016-05-02 02:21:29.301,-9.100000e-01,-3.300000e-01,-2.700000e-01,-4.300000e+00,-5.240000e+00,2.110000e+00
2016-05-02 02:21:29.447,-9.600000e-01,-2.600000e-01,-1.800000e-01,-3.600000e-01,-3.180000e+00,2.470000e+00
2016-05-02 02:21:29.541,-9.000000e-01,-2.600000e-01,-2.400000e-01,-1.010000e+00,-3.010000e+00,-3.600000e-01
2016-05-02 02:21:29.639,-9.100000e-01,-2.600000e-01,-2.400000e-01,2.980000e+00,4.500000e-01,9.500000e-01
2016-05-02 02:21:29.784,-8.000000e-01,-2.200000e-01,-2.500000e-01,-2.040000e+00,-2.500000e+00,-1.240000e+00
2016-05-02 02:21:29.884,-8.900000e-01,-2.500000e-01,-2.400000e-01,2.270000e+00,-2.510000e+00,-4.500000e-01
2016-05-02 02:21:30.032,-8.500000e-01,-2.500000e-01,-2.500000e-01,4.410000e+00,-3.050000e+00,-1.020000e+00
2016-05-02 02:21:30.130,-8.600000e-01,-1.800000e-01,-2.300000e-01,2.550000e+00,2.190000e+00,4.000000e-02
2016-05-02 02:21:30.276,-9.000000e-01,-2.100000e-01,-2.600000e-01,2.160000e+00,2.300000e-01,-1.020000e+00
2016-05-02 02:21:30.373,-7.800000e-01,-2.200000e-01,-2.700000e-01,6.340000e+00,6.900000e-01,5.900000e-01
2016-05-02 02:21:30.519,-8.800000e-01,-1.700000e-01,-3.100000e-01,1.510000e+00,-2.560000e+00,-2.580000e+00
2016-05-02 02:21:30.616,-9.000000e-01,-2.600000e-01,-2.300000e-01,2.980000e+00,-1.670000e+00,-3.730000e+00
2016-05-02 02:21:30.761,-9.600000e-01,-2.800000e-01,-2.400000e-01,-3.400000e-01,4.900000e-01,-1.090000e+00
2016-05-02 02:21:30.859,-8.700000e-01,-1.600000e-01,-2.700000e-01,1.920000e+00,-4.450000e+00,-2.580000e+00
2016-05-02 02:21:31.005,-9.000000e-01,-2.700000e-01,-2.600000e-01,4.340000e+00,-2.780000e+00,-1.710000e+00
2016-05-02 02:21:31.105,-8.800000e-01,-2.500000e-01,-3.300000e-01,-8.000000e-02,-1.630000e+00,-2.450000e+00
2016-05-02 02:21:31.198,-9.600000e-01,-2.800000e-01,-2.600000e-01,-5.000000e-02,5.800000e-01,-2.800000e+00
2016-05-02 02:21:31.344,-7.900000e-01,-2.500000e-01,-2.500000e-01,2.580000e+00,2.700000e-01,-2.420000e+00
2016-05-02 02:21:31.445,-8.400000e-01,-1.800000e-01,-2.500000e-01,-3.800000e-01,-2.910000e+00,-3.190000e+00
2016-05-02 02:21:31.592,-8.500000e-01,-2.600000e-01,-2.700000e-01,-5.900000e-01,2.900000e-01,-3.150000e+00
2016-05-02 02:21:31.688,-8.700000e-01,-2.200000e-01,-2.700000e-01,4.090000e+00,-2.200000e-01,-1.040000e+01
2016-05-02 02:21:31.836,-8.700000e-01,-2.700000e-01,-1.700000e-01,-1.980000e+00,-6.230000e+00,-8.970000e+00
2016-05-02 02:21:31.933,-8.100000e-01,-1.700000e-01,-2.400000e-01,-4.700000e+00,-6.310000e+00,-8.020000e+00
2016-05-02 02:21:32.077,-8.500000e-01,1.000000e-02,-1.400000e-01,1.623000e+01,-2.327000e+01,-6.121000e+01
2016-05-02 02:21:32.174,-1.330000e+00,6.900000e-01,-6.000000e-02,-5.066000e+01,-3.595000e+01,1.126700e+02
2016-05-02 02:21:32.323,-1.160000e+00,5.300000e-01,-2.700000e-01,-9.998000e+01,8.880000e+00,2.012300e+02
2016-05-02 02:21:32.417,-1.820000e+00,3.500000e-01,-1.400000e-01,-1.055900e+02,3.530000e+00,2.068800e+02
2016-05-02 02:21:32.564,-1.140000e+00,2.900000e-01,-1.900000e-01,-6.046000e+01,-1.120000e+01,2.061200e+02
2016-05-02 02:21:32.663,-8.000000e-02,3.400000e-01,-1.300000e-01,-3.984000e+01,-8.062000e+01,1.581000e+02
2016-05-02 02:21:32.762,3.100000e-01,2.700000e-01,-7.000000e-02,-3.340000e+00,1.777000e+01,2.820000e+01
2016-05-02 02:21:32.909,1.000000e-01,2.800000e-01,1.100000e-01,-2.010000e+00,-1.877000e+01,-1.055800e+02
2016-05-02 02:21:33.002,-8.300000e-01,2.100000e-01,9.000000e-02,4.154000e+01,4.051000e+01,-2.020900e+02
2016-05-02 02:21:33.152,-8.200000e-01,3.000000e-01,-1.900000e-01,8.270000e+01,5.588000e+01,-2.205700e+02
2016-05-02 02:21:33.248,-1.550000e+00,4.500000e-01,-8.000000e-02,7.958000e+01,5.860000e+01,-256
2016-05-02 02:21:33.393,-1.410000e+00,4.000000e-02,-1.900000e-01,68,4.500000e+00,-2.672000e+01
2016-05-02 02:21:33.492,-1.070000e+00,-3.800000e-01,-1.400000e-01,5.041000e+01,2.455000e+01,-1.892000e+01
2016-05-02 02:21:33.636,-9.500000e-01,-1.700000e-01,-2.700000e-01,1.099000e+01,2.640000e+00,-4.112000e+01
2016-05-02 02:21:33.734,-7.900000e-01,-9.000000e-02,-1.800000e-01,8.190000e+00,1.244000e+01,-3.913000e+01
2016-05-02 02:21:33.881,-8.300000e-01,-8.000000e-02,-1.200000e-01,3.310000e+00,8.590000e+00,-3.816000e+01
2016-05-02 02:21:33.978,-8.300000e-01,-8.000000e-02,-1.800000e-01,4.060000e+00,-1.180000e+00,-5.800000e+00
2016-05-02 02:21:34.124,-9.100000e-01,-2.600000e-01,-3.200000e-01,2.980000e+00,-2.550000e+00,1.295000e+01
2016-05-02 02:21:34.222,-8.000000e-01,-1.600000e-01,-2.500000e-01,-1.760000e+00,8.700000e-01,1.448000e+01
2016-05-02 02:21:34.319,-9.500000e-01,-2.200000e-01,-2.800000e-01,-1.060000e+00,2.720000e+00,3.650000e+00
2016-05-02 02:21:34.464,-8.800000e-01,-2.900000e-01,-2.700000e-01,1.340000e+00,4.100000e+00,-6.300000e+00
2016-05-02 02:21:34.563,-9.000000e-01,-2.600000e-01,-1.800000e-01,-2.390000e+00,-6.120000e+00,2.700000e-01
2016-05-02 02:21:34.708,-8.600000e-01,-1.800000e-01,-1.800000e-01,6.080000e+00,8.400000e-01,-3.760000e+00
2016-05-02 02:21:34.807,-9.500000e-01,-2.500000e-01,-2.600000e-01,4.680000e+00,-4.440000e+00,-6.550000e+00
2016-05-02 02:21:34.952,-8.500000e-01,-2.600000e-01,-1.900000e-01,1.560000e+00,-2.910000e+00,-4.620000e+00
2016-05-02 02:21:35.051,-1.010000e+00,-2.400000e-01,-2.600000e-01,3.900000e+00,-4.600000e-01,-3.850000e+00
2016-05-02 02:21:35.195,-8.500000e-01,-2.000000e-01,-2.100000e-01,2.780000e+00,4.100000e-01,-2.610000e+00
2016-05-02 02:21:35.293,-8.000000e-01,-2.500000e-01,-1.200000e-01,4.240000e+00,-4.920000e+00,-5.100000e-01
2016-05-02 02:21:35.441,-9.400000e-01,-2.200000e-01,-2.500000e-01,1.920000e+00,-2.150000e+00,-2.420000e+00
2016-05-02 02:21:35.537,-8.800000e-01,-1.800000e-01,-2.200000e-01,6.720000e+00,-5.640000e+00,-5.090000e+00
2016-05-02 02:21:35.683,-8.000000e-01,-2.500000e-01,-1.600000e-01,-4.050000e+00,4.300000e-01,-5.990000e+00
2016-05-02 02:21:35.783,-9.500000e-01,-3.200000e-01,-2.000000e-01,2.170000e+00,-2.900000e+00,-2.930000e+00
2016-05-02 02:21:35.880,-9.100000e-01,-2.700000e-01,-2.200000e-01,2.300000e+00,3.700000e-01,5.000000e-02
2016-05-02 02:21:36.026,-9.700000e-01,-1.800000e-01,-1.200000e-01,1.960000e+00,7.800000e-01,-4.230000e+00
2016-05-02 02:21:36.123,-9.000000e-01,-1.800000e-01,-2.000000e-01,3.470000e+00,-7.000000e-01,-5.970000e+00
2016-05-02 02:21:36.270,-9.700000e-01,-2.700000e-01,-2.500000e-01,2.230000e+00,9.900000e-01,-6.900000e-01
2016-05-02 02:21:36.369,-8.200000e-01,-1.800000e-01,-2.100000e-01,7.000000e-01,2.040000e+00,-3.380000e+00
2016-05-02 02:21:36.516,-8.400000e-01,-2.700000e-01,-1.600000e-01,6.980000e+00,-4.130000e+00,5.200000e-01
2016-05-02 02:21:36.611,-9.600000e-01,-3.300000e-01,-1.800000e-01,4.770000e+00,-4.020000e+00,-4.940000e+00
2016-05-02 02:21:36.756,-8.800000e-01,-2.500000e-01,-1.700000e-01,3.120000e+00,-3.190000e+00,-2.120000e+00
2016-05-02 02:21:36.853,-8.500000e-01,-2.600000e-01,-2.800000e-01,2.270000e+00,-2.900000e-01,-5.980000e+00
2016-05-02 02:21:37.003,-8.500000e-01,-1.600000e-01,-1.500000e-01,8.200000e-01,-1.160000e+00,-6.250000e+00
2016-05-02 02:21:37.100,-8.500000e-01,-2.300000e-01,-2.200000e-01,2.670000e+00,-5.040000e+00,1.400000e+00
2016-05-02 02:21:37.243,-8.400000e-01,-2.600000e-01,-1.600000e-01,3.160000e+00,-2.570000e+00,3.580000e+00
2016-05-02 02:21:37.341,-8.100000e-01,-2.100000e-01,-1.700000e-01,1.090000e+00,-4.360000e+00,-2.910000e+00
2016-05-02 02:21:37.438,-8.600000e-01,-1.800000e-01,-1.400000e-01,3.260000e+00,-1.410000e+00,1.620000e+00
2016-05-02 02:21:37.588,-8.800000e-01,-2.600000e-01,-2.600000e-01,1.360000e+00,-6.120000e+00,-9.730000e+00
2016-05-02 02:21:37.686,-8.200000e-01,-2.700000e-01,-2.500000e-01,4.060000e+00,3.000000e-01,1.300000e-01
2016-05-02 02:21:37.830,-8.700000e-01,-2.800000e-01,-1.900000e-01,-1.160000e+00,-2.810000e+00,-2.310000e+00
2016-05-02 02:21:37.929,-8.900000e-01,-2.500000e-01,-1.100000e-01,2.130000e+00,2.230000e+00,-3.390000e+00
2016-05-02 02:21:38.074,-9.000000e-01,-2.100000e-01,-2.100000e-01,-4.800000e-01,-4.320000e+00,2.930000e+00
